date,kpi,tier,actual_value,yhat,yhat_lower,yhat_upper,interval_width_abs,interval_width_pct,deviation_pct,direction,method_c_flag,anomaly_flag,anomaly_event,anomaly_kpi
2024-01-27,total_revenue_usd,1,10127.23,9501.402,3816.1179,14948.9462,11132.8283,117.17,6.59,NORMAL,False,0,,
2024-01-28,total_revenue_usd,1,9992.18,9306.7311,3409.2587,14721.4233,11312.1646,121.55,7.37,NORMAL,False,0,,
2024-01-29,total_revenue_usd,1,9414.43,8971.5872,3734.5016,14231.0399,10496.5383,117.0,4.94,NORMAL,False,0,,
2024-01-30,total_revenue_usd,1,9099.75,8285.7729,2836.9293,13780.5383,10943.609,132.08,9.82,NORMAL,False,0,,
2024-01-31,total_revenue_usd,1,9379.45,8566.4377,3349.2577,14022.7645,10673.5067,124.6,9.49,NORMAL,False,0,,
2024-02-01,total_revenue_usd,1,9187.64,8306.866,2902.1508,13844.1359,10941.985,131.72,10.6,NORMAL,False,0,,
2024-02-02,total_revenue_usd,1,9641.98,9817.0593,3874.6546,15236.8083,11362.1537,115.74,-1.78,NORMAL,False,0,,
2024-02-03,total_revenue_usd,1,8880.57,8006.4173,2479.9586,13839.6582,11359.6996,141.88,10.92,NORMAL,False,0,,
2024-02-04,total_revenue_usd,1,8722.86,7817.4053,2358.0448,13265.0996,10907.0548,139.52,11.58,NORMAL,False,0,,
2024-02-05,total_revenue_usd,1,8655.91,8156.804,2951.8229,13897.4939,10945.671,134.19,6.12,NORMAL,False,0,,
2024-02-06,total_revenue_usd,1,9030.57,8405.1928,3107.3966,14270.1959,11162.7993,132.81,7.44,NORMAL,False,0,,
2024-02-07,total_revenue_usd,1,8815.01,8056.1701,2981.0209,13929.2337,10948.2128,135.9,9.42,NORMAL,False,0,,
2024-02-08,total_revenue_usd,1,8796.86,8093.7343,2904.1709,13485.2275,10581.0566,130.73,8.69,NORMAL,False,1,economic_sentiment_drop,aov
2024-02-09,total_revenue_usd,1,9488.65,10011.1544,4794.9523,15275.1431,10480.1908,104.69,-5.22,NORMAL,False,0,,
2024-02-10,total_revenue_usd,1,9933.07,9691.5156,4339.5895,15356.7018,11017.1123,113.68,2.49,NORMAL,False,0,,
2024-02-11,total_revenue_usd,1,9849.33,9613.7635,4195.5435,14799.1659,10603.6224,110.3,2.45,NORMAL,False,0,,
2024-02-12,total_revenue_usd,1,9714.89,9857.4423,4819.0906,15330.5629,10511.4723,106.63,-1.45,NORMAL,False,0,,
2024-02-13,total_revenue_usd,1,9056.3,8794.8921,3375.943,14522.6311,11146.6881,126.74,2.97,NORMAL,False,0,,
2024-02-14,total_revenue_usd,1,10182.28,10110.0657,4136.5145,15138.5347,11002.0202,108.82,0.71,NORMAL,False,0,,
2024-02-15,total_revenue_usd,1,10524.24,10560.9576,4982.0257,15837.8756,10855.85,102.79,-0.35,NORMAL,False,0,,
2024-02-16,total_revenue_usd,1,10174.08,11110.308,5195.3576,16462.3223,11266.9648,101.41,-8.43,NORMAL,False,0,,
2024-02-17,total_revenue_usd,1,10391.66,10416.845,5216.2716,15947.8584,10731.5868,103.02,-0.24,NORMAL,False,0,,
2024-02-18,total_revenue_usd,1,11288.82,11424.9327,5790.4827,17373.9694,11583.4867,101.39,-1.19,NORMAL,False,0,,
2024-02-19,total_revenue_usd,1,11094.28,11577.5601,5812.6724,16765.0684,10952.396,94.6,-4.17,NORMAL,False,0,,
2024-02-20,total_revenue_usd,1,11351.98,11561.8227,5929.2057,16935.2135,11006.0078,95.19,-1.81,NORMAL,False,0,,
2024-02-21,total_revenue_usd,1,11700.09,11817.0612,6526.977,17470.3395,10943.3624,92.61,-0.99,NORMAL,False,0,,
2024-02-22,total_revenue_usd,1,11434.98,11444.0004,6061.2031,16776.7698,10715.5667,93.63,-0.08,NORMAL,False,0,,
2024-02-23,total_revenue_usd,1,10820.93,11657.8274,6088.7969,16882.4688,10793.6719,92.59,-7.18,NORMAL,False,0,,
2024-02-24,total_revenue_usd,1,10685.76,10457.1948,4969.6504,16075.8006,11106.1502,106.21,2.19,NORMAL,False,0,,
2024-02-25,total_revenue_usd,1,10694.87,10415.6841,4997.1351,16004.5491,11007.414,105.68,2.68,NORMAL,False,0,,
2024-02-26,total_revenue_usd,1,11223.34,11343.7005,5987.0427,16899.8307,10912.788,96.2,-1.06,NORMAL,False,0,,
2024-02-27,total_revenue_usd,1,11375.52,11188.6519,5733.0771,16746.444,11013.3669,98.43,1.67,NORMAL,False,0,,
2024-02-28,total_revenue_usd,1,11883.07,11592.9613,6596.5005,17380.9744,10784.4739,93.03,2.5,NORMAL,False,0,,
2024-02-29,total_revenue_usd,1,12000.2,11674.0071,5922.1066,17318.6713,11396.5647,97.62,2.79,NORMAL,False,0,,
2024-03-01,total_revenue_usd,1,11860.9,12455.4133,6910.5148,17839.0763,10928.5615,87.74,-4.77,NORMAL,False,0,,
2024-03-02,total_revenue_usd,1,11428.42,10964.9298,5504.4077,16477.4028,10972.9951,100.07,4.23,NORMAL,False,0,,
2024-03-03,total_revenue_usd,1,11950.58,11502.9291,6212.6186,16921.0306,10708.412,93.09,3.89,NORMAL,False,0,,
2024-03-04,total_revenue_usd,1,12113.32,12070.011,6526.4193,17427.7915,10901.3721,90.32,0.36,NORMAL,False,0,,
2024-03-05,total_revenue_usd,1,12073.45,11677.2887,6262.8622,17073.7687,10810.9064,92.58,3.39,NORMAL,False,0,,
2024-03-06,total_revenue_usd,1,11758.3,11251.4959,5922.2392,16577.3057,10655.0666,94.7,4.5,NORMAL,False,0,,
2024-03-07,total_revenue_usd,1,11774.73,11240.1283,6018.3051,17102.2818,11083.9766,98.61,4.76,NORMAL,False,0,,
2024-03-08,total_revenue_usd,1,12083.19,12580.3597,7107.6055,18344.6105,11237.005,89.32,-3.95,NORMAL,False,0,,
2024-03-09,total_revenue_usd,1,12418.93,12010.5401,6763.2786,17663.5225,10900.2439,90.76,3.4,NORMAL,False,0,,
2024-03-10,total_revenue_usd,1,13547.22,13247.3873,7227.7252,18747.9216,11520.1963,86.96,2.26,NORMAL,False,0,,
2024-03-11,total_revenue_usd,1,13073.11,13129.4619,7429.5879,18528.7391,11099.1512,84.54,-0.43,NORMAL,False,0,,
2024-03-12,total_revenue_usd,1,12241.38,11961.6445,6600.2755,17689.3571,11089.0815,92.71,2.34,NORMAL,False,0,,
2024-03-13,total_revenue_usd,1,12264.81,11882.855,6387.2241,17459.1418,11071.9177,93.18,3.21,NORMAL,False,0,,
2024-03-14,total_revenue_usd,1,12216.74,11873.4682,6213.9278,17627.807,11413.8793,96.13,2.89,NORMAL,False,0,,
2024-03-15,total_revenue_usd,1,7563.43,13288.9043,7778.6662,18512.1011,10733.4349,80.77,-43.08,DOWN,True,1,inventory_stockout,sales_volume
2024-03-16,total_revenue_usd,1,12447.8,12207.4897,6675.1005,17516.042,10840.9415,88.81,1.97,NORMAL,False,0,,
2024-03-17,total_revenue_usd,1,11973.27,11671.184,6320.5949,17410.7044,11090.1095,95.02,2.59,NORMAL,False,0,,
2024-03-18,total_revenue_usd,1,11186.34,11205.2997,5921.5308,16560.3151,10638.7842,94.94,-0.17,NORMAL,False,0,,
2024-03-19,total_revenue_usd,1,11539.33,11367.9133,6057.7924,16985.3427,10927.5504,96.13,1.51,NORMAL,False,0,,
2024-03-20,total_revenue_usd,1,11866.32,11629.1329,6127.067,17200.2539,11073.1869,95.22,2.04,NORMAL,False,0,,
2024-03-21,total_revenue_usd,1,11671.06,11485.1576,5784.8938,16819.1793,11034.2855,96.07,1.62,NORMAL,False,0,,
2024-03-22,total_revenue_usd,1,11592.04,12335.3709,6944.6663,17973.0081,11028.3419,89.4,-6.03,NORMAL,False,0,,
2024-03-23,total_revenue_usd,1,11520.46,11317.1833,5544.7429,16653.1635,11108.4206,98.16,1.8,NORMAL,False,0,,
2024-03-24,total_revenue_usd,1,11836.57,11666.6831,6169.2456,16976.0631,10806.8175,92.63,1.46,NORMAL,False,0,,
2024-03-25,total_revenue_usd,1,12386.13,12570.0283,6916.7646,18044.8652,11128.1006,88.53,-1.46,NORMAL,False,0,,
2024-03-26,total_revenue_usd,1,12349.76,12225.6732,6411.1396,17799.1927,11388.0531,93.15,1.01,NORMAL,False,0,,
2024-03-27,total_revenue_usd,1,11995.86,11792.417,6552.1713,17076.3998,10524.2285,89.25,1.73,NORMAL,False,0,,
2024-03-28,total_revenue_usd,1,12098.96,11813.9287,6269.7775,16953.4349,10683.6574,90.43,2.41,NORMAL,False,0,,
2024-03-29,total_revenue_usd,1,12524.12,13224.718,7848.5102,18793.3902,10944.88,82.76,-5.3,NORMAL,False,0,,
2024-03-30,total_revenue_usd,1,12413.32,12129.147,6764.1871,17664.6795,10900.4924,89.87,2.34,NORMAL,False,0,,
2024-03-31,total_revenue_usd,1,12975.42,12699.5043,7545.3687,18468.7344,10923.3657,86.01,2.17,NORMAL,False,0,,
2024-04-01,total_revenue_usd,1,13560.1,13659.4425,8501.9344,19546.5426,11044.6083,80.86,-0.73,NORMAL,False,0,,
2024-04-02,total_revenue_usd,1,13689.83,13490.1712,7825.9188,18795.6387,10969.7198,81.32,1.48,NORMAL,False,0,,
2024-04-03,total_revenue_usd,1,13485.91,13147.2807,7464.3862,18354.4202,10890.034,82.83,2.58,NORMAL,False,0,,
2024-04-04,total_revenue_usd,1,13456.9,13086.8588,7599.3786,19085.5562,11486.1776,87.77,2.83,NORMAL,False,0,,
2024-04-05,total_revenue_usd,1,13057.41,13652.5858,8190.7664,18962.2971,10771.5307,78.9,-4.36,NORMAL,False,0,,
2024-04-06,total_revenue_usd,1,13344.43,12929.6584,7389.5812,18628.4979,11238.9167,86.92,3.21,NORMAL,False,0,,
2024-04-07,total_revenue_usd,1,13159.25,12762.5914,7318.6777,18409.4175,11090.7397,86.9,3.11,NORMAL,False,0,,
2024-04-08,total_revenue_usd,1,13021.76,13004.5586,7175.5763,18480.5244,11304.9482,86.93,0.13,NORMAL,False,0,,
2024-04-09,total_revenue_usd,1,12946.69,12643.1444,7353.6539,17784.3585,10430.7045,82.5,2.4,NORMAL,False,0,,
2024-04-10,total_revenue_usd,1,12633.56,12190.177,6465.8337,17877.6592,11411.8256,93.61,3.64,NORMAL,False,0,,
2024-04-11,total_revenue_usd,1,12667.65,12251.8387,7410.836,17445.4825,10034.6465,81.9,3.39,NORMAL,False,0,,
2024-04-12,total_revenue_usd,1,13261.45,13855.8255,8594.8129,19647.6833,11052.8704,79.77,-4.29,NORMAL,False,0,,
2024-04-13,total_revenue_usd,1,13033.56,12742.0044,7371.7084,18341.7889,10970.0804,86.09,2.29,NORMAL,False,0,,
2024-04-14,total_revenue_usd,1,13396.38,13115.7383,7251.6995,18803.6481,11551.9486,88.08,2.14,NORMAL,False,0,,
2024-04-15,total_revenue_usd,1,12712.02,12835.1092,7147.9565,18258.8264,11110.87,86.57,-0.96,NORMAL,False,0,,
2024-04-16,total_revenue_usd,1,13381.46,13288.9278,7617.1378,18720.6071,11103.4693,83.55,0.7,NORMAL,False,0,,
2024-04-17,total_revenue_usd,1,14093.26,13958.2416,8541.2109,19885.9659,11344.755,81.28,0.97,NORMAL,False,0,,
2024-04-18,total_revenue_usd,1,13611.99,13476.7287,8326.2008,18570.6581,10244.4573,76.02,1.0,NORMAL,False,0,,
2024-04-19,total_revenue_usd,1,13160.05,13991.8583,8828.3646,19443.919,10615.5544,75.87,-5.94,NORMAL,False,0,,
2024-04-20,total_revenue_usd,1,12911.61,12817.5581,7360.0179,18604.0104,11243.9925,87.72,0.73,NORMAL,False,0,,
2024-04-21,total_revenue_usd,1,12128.05,12003.711,6704.2586,17440.0757,10735.8172,89.44,1.04,NORMAL,False,0,,
2024-04-22,total_revenue_usd,1,12084.24,12348.1867,7102.1863,17709.1792,10606.9929,85.9,-2.14,NORMAL,False,1,logistics_disruption,fulfillment_time
2024-04-23,total_revenue_usd,1,12228.82,12206.2602,6894.7687,17755.5619,10860.7932,88.98,0.18,NORMAL,False,0,,
2024-04-24,total_revenue_usd,1,11651.45,11532.6761,6043.6334,17233.437,11189.8036,97.03,1.03,NORMAL,False,0,,
2024-04-25,total_revenue_usd,1,11726.39,11636.1357,6412.5782,17114.9709,10702.3927,91.98,0.78,NORMAL,False,0,,
2024-04-26,total_revenue_usd,1,11056.66,11820.9439,6204.7435,16897.223,10692.4795,90.45,-6.47,NORMAL,False,0,,
2024-04-27,total_revenue_usd,1,10933.08,10697.4477,5424.1144,16132.6746,10708.5602,100.1,2.2,NORMAL,False,0,,
2024-04-28,total_revenue_usd,1,10066.27,9712.511,4254.2821,14662.7334,10408.4513,107.17,3.64,NORMAL,False,0,,
2024-04-29,total_revenue_usd,1,11206.41,11374.1692,6023.1865,16719.6724,10696.4859,94.04,-1.47,NORMAL,False,0,,
2024-04-30,total_revenue_usd,1,11029.79,10876.8869,5350.7408,16734.0075,11383.2667,104.66,1.41,NORMAL,False,0,,
2024-05-01,total_revenue_usd,1,10799.83,10520.8425,4985.7871,15818.9461,10833.159,102.97,2.65,NORMAL,False,0,,
2024-05-02,total_revenue_usd,1,10670.64,10289.2031,5150.7786,15990.1506,10839.3719,105.35,3.71,NORMAL,False,0,,
2024-05-03,total_revenue_usd,1,11141.47,11797.784,6759.4758,17430.4126,10670.9368,90.45,-5.56,NORMAL,False,0,,
2024-05-04,total_revenue_usd,1,12130.18,11920.1304,6530.3915,17597.3668,11066.9753,92.84,1.76,NORMAL,False,0,,
2024-05-05,total_revenue_usd,1,11533.75,11197.9774,5820.3234,16848.3379,11028.0145,98.48,3.0,NORMAL,False,0,,
2024-05-06,total_revenue_usd,1,12350.2,12472.1649,7157.9593,17755.2155,10597.2562,84.97,-0.98,NORMAL,False,0,,
2024-05-07,total_revenue_usd,1,13228.96,13088.8953,7378.5716,18588.8873,11210.3157,85.65,1.07,NORMAL,False,0,,
2024-05-08,total_revenue_usd,1,13052.1,12790.5559,7645.3632,18137.8642,10492.501,82.03,2.04,NORMAL,False,0,,
2024-05-09,total_revenue_usd,1,12706.72,12416.2885,6763.5517,17630.9669,10867.4152,87.53,2.34,NORMAL,False,0,,
2024-05-10,total_revenue_usd,1,12559.95,13237.3443,7926.7355,18626.8378,10700.1023,80.83,-5.12,NORMAL,False,0,,
2024-05-11,total_revenue_usd,1,12429.73,12127.5134,6887.6803,17575.8794,10688.1991,88.13,2.49,NORMAL,False,0,,
2024-05-12,total_revenue_usd,1,12021.81,11676.5583,6364.7848,17075.572,10710.7871,91.73,2.96,NORMAL,False,0,,
2024-05-13,total_revenue_usd,1,11247.44,11174.5328,5575.0747,16840.4363,11265.3616,100.81,0.65,NORMAL,False,0,,
2024-05-14,total_revenue_usd,1,11656.44,11353.9115,5568.6817,16741.9801,11173.2984,98.41,2.66,NORMAL,False,0,,
2024-05-15,total_revenue_usd,1,11955.54,11628.65,5884.9439,16906.2597,11021.3158,94.78,2.81,NORMAL,False,0,,
2024-05-16,total_revenue_usd,1,11954.32,11615.1348,6379.6551,17385.7135,11006.0584,94.76,2.92,NORMAL,False,0,,
2024-05-17,total_revenue_usd,1,11785.91,12438.6211,7064.1816,18110.4225,11046.2409,88.81,-5.25,NORMAL,False,0,,
2024-05-18,total_revenue_usd,1,11489.08,11199.95,5318.6807,16576.1777,11257.4971,100.51,2.58,NORMAL,False,0,,
2024-05-19,total_revenue_usd,1,11964.79,11758.8408,6187.1339,17288.7407,11101.6068,94.41,1.75,NORMAL,False,0,,
2024-05-20,total_revenue_usd,1,12021.05,12202.552,6470.174,17738.0176,11267.8436,92.34,-1.49,NORMAL,False,0,,
2024-05-21,total_revenue_usd,1,11564.51,11461.7793,5676.2256,16927.023,11250.7974,98.16,0.9,NORMAL,False,0,,
2024-05-22,total_revenue_usd,1,11472.75,11312.0644,6034.1157,16830.1405,10796.0248,95.44,1.42,NORMAL,False,1,fraud_attack,refunds
2024-05-23,total_revenue_usd,1,11502.64,11382.1221,5766.4516,16615.1265,10848.6749,95.31,1.06,NORMAL,False,0,,
2024-05-24,total_revenue_usd,1,11375.97,12230.6624,6361.9426,17787.923,11425.9804,93.42,-6.99,NORMAL,False,0,,
2024-05-25,total_revenue_usd,1,12481.18,12508.9356,7407.254,17966.9769,10559.7229,84.42,-0.22,NORMAL,False,0,,
2024-05-26,total_revenue_usd,1,12727.27,12835.1002,7363.5264,18653.4081,11289.8817,87.96,-0.84,NORMAL,False,0,,
2024-05-27,total_revenue_usd,1,13193.21,13685.1666,8291.748,19070.7555,10779.0075,78.76,-3.59,NORMAL,False,0,,
2024-05-28,total_revenue_usd,1,13273.71,13497.7407,8091.0891,18773.3298,10682.2408,79.14,-1.66,NORMAL,False,0,,
2024-05-29,total_revenue_usd,1,13484.66,13623.6,8110.1233,18725.6065,10615.4832,77.92,-1.02,NORMAL,False,0,,
2024-05-30,total_revenue_usd,1,13879.51,14029.242,8807.2945,19457.6606,10650.3661,75.92,-1.07,NORMAL,False,0,,
2024-05-31,total_revenue_usd,1,13757.04,14854.4253,9483.1055,20306.2334,10823.128,72.86,-7.39,NORMAL,False,0,,
2024-06-01,total_revenue_usd,1,12484.34,12581.2536,7236.0561,17750.727,10514.6708,83.57,-0.77,NORMAL,False,0,,
2024-06-02,total_revenue_usd,1,12862.94,12918.3449,7712.5278,18337.0537,10624.5259,82.24,-0.43,NORMAL,False,0,,
2024-06-03,total_revenue_usd,1,13244.53,13691.3232,8180.5976,18690.2708,10509.6732,76.76,-3.26,NORMAL,False,0,,
2024-06-04,total_revenue_usd,1,13507.07,13680.7654,7948.3596,18775.3043,10826.9447,79.14,-1.27,NORMAL,False,0,,
2024-06-05,total_revenue_usd,1,13502.02,13536.5471,8025.8527,19053.9104,11028.0577,81.47,-0.26,NORMAL,False,0,,
2024-06-06,total_revenue_usd,1,13669.26,13631.8038,8101.1585,18931.1289,10829.9703,79.45,0.27,NORMAL,False,0,,
2024-06-07,total_revenue_usd,1,13421.55,14298.7091,8811.6273,20112.9021,11301.2748,79.04,-6.13,NORMAL,False,0,,
2024-06-08,total_revenue_usd,1,13811.72,13671.7494,8132.1506,19269.8038,11137.6533,81.46,1.02,NORMAL,False,0,,
2024-06-09,total_revenue_usd,1,13059.39,12830.8788,7106.1,17930.361,10824.261,84.36,1.78,NORMAL,False,0,,
2024-06-10,total_revenue_usd,1,12379.98,12481.1553,7056.6762,17867.4577,10810.7816,86.62,-0.81,NORMAL,False,0,,
2024-06-11,total_revenue_usd,1,12162.41,11860.287,6434.1222,17518.6998,11084.5776,93.46,2.55,NORMAL,False,0,,
2024-06-12,total_revenue_usd,1,12105.29,11673.5901,6271.7374,17076.4905,10804.7531,92.56,3.7,NORMAL,False,0,,
2024-06-13,total_revenue_usd,1,11625.91,11120.3547,5577.8234,16645.8389,11068.0155,99.53,4.55,NORMAL,False,0,,
2024-06-14,total_revenue_usd,1,11855.14,12312.8067,6961.573,17529.2203,10567.6473,85.83,-3.72,NORMAL,False,0,,
2024-06-15,total_revenue_usd,1,11969.9,11439.6657,5558.7673,16911.5307,11352.7634,99.24,4.64,NORMAL,False,0,,
2024-06-16,total_revenue_usd,1,12441.94,11936.0218,5542.5007,17628.4864,12085.9857,101.26,4.24,NORMAL,False,0,,
2024-06-17,total_revenue_usd,1,12595.99,12486.0694,7066.1309,17703.8204,10637.6895,85.2,0.88,NORMAL,False,0,,
2024-06-18,total_revenue_usd,1,14538.37,14270.8169,8848.6765,19497.9166,10649.2401,74.62,1.87,NORMAL,False,1,website_outage,sessions
2024-06-19,total_revenue_usd,1,13662.0,13291.009,7558.4979,19142.6067,11584.1088,87.16,2.79,NORMAL,False,0,,
2024-06-20,total_revenue_usd,1,13572.38,13216.9999,7889.2844,18451.1207,10561.8363,79.91,2.69,NORMAL,False,0,,
2024-06-21,total_revenue_usd,1,13350.99,13916.314,8263.3048,19168.9986,10905.6938,78.37,-4.06,NORMAL,False,0,,
2024-06-22,total_revenue_usd,1,14454.71,14180.0408,8629.6463,19770.2626,11140.6163,78.57,1.94,NORMAL,False,0,,
2024-06-23,total_revenue_usd,1,14401.92,14129.4001,8753.9944,19221.028,10467.0336,74.08,1.93,NORMAL,False,0,,
2024-06-24,total_revenue_usd,1,14133.44,14293.2284,8733.0389,19604.5185,10871.4796,76.06,-1.12,NORMAL,False,0,,
2024-06-25,total_revenue_usd,1,13672.19,13553.302,7765.4108,19250.6738,11485.263,84.74,0.88,NORMAL,False,0,,
2024-06-26,total_revenue_usd,1,14309.59,14143.3471,8599.2646,20032.8484,11433.5838,80.84,1.18,NORMAL,False,0,,
2024-06-27,total_revenue_usd,1,13940.91,13827.206,8087.8495,19294.3542,11206.5047,81.05,0.82,NORMAL,False,0,,
2024-06-28,total_revenue_usd,1,13964.38,14880.5372,9222.7731,20444.1849,11221.4119,75.41,-6.16,NORMAL,False,0,,
2024-06-29,total_revenue_usd,1,14015.7,14014.4699,8600.3584,19673.5693,11073.2109,79.01,0.01,NORMAL,False,0,,
2024-06-30,total_revenue_usd,1,13623.5,13664.3751,8359.9226,19399.2555,11039.333,80.79,-0.3,NORMAL,False,0,,
2024-07-01,total_revenue_usd,1,13740.32,14168.8961,8542.5582,19369.6221,10827.0639,76.41,-3.02,NORMAL,False,0,,
2024-07-02,total_revenue_usd,1,13728.84,13894.2269,8510.1018,19536.91,11026.8081,79.36,-1.19,NORMAL,False,0,,
2024-07-03,total_revenue_usd,1,14356.97,14467.0572,9056.7343,19654.249,10597.5147,73.25,-0.76,NORMAL,False,0,,
2024-07-04,total_revenue_usd,1,14342.38,14496.9012,8805.8945,19695.6146,10889.7201,75.12,-1.07,NORMAL,False,0,,
2024-07-05,total_revenue_usd,1,14065.66,15164.5308,9749.2603,20631.7788,10882.5185,71.76,-7.25,NORMAL,False,0,,
2024-07-06,total_revenue_usd,1,13824.02,13949.2754,8183.9113,19158.215,10974.3037,78.67,-0.9,NORMAL,False,0,,
2024-07-07,total_revenue_usd,1,13729.86,13855.7727,8608.0938,19343.7586,10735.6649,77.48,-0.91,NORMAL,False,0,,
2024-07-08,total_revenue_usd,1,13827.9,14339.6394,9072.2436,20008.7288,10936.4853,76.27,-3.57,NORMAL,False,0,,
2024-07-09,total_revenue_usd,1,13828.35,14041.4856,8626.7359,19598.7531,10972.0172,78.14,-1.52,NORMAL,False,0,,
2024-07-10,total_revenue_usd,1,14540.28,14616.3576,9175.348,19866.999,10691.651,73.15,-0.52,NORMAL,False,1,marketing_tracking_outage,roas
2024-07-11,total_revenue_usd,1,14720.24,14799.7738,9371.1505,19786.1422,10414.9918,70.37,-0.54,NORMAL,False,0,,
2024-07-12,total_revenue_usd,1,15211.37,16163.8336,10928.7316,21536.4754,10607.7438,65.63,-5.89,NORMAL,False,0,,
2024-07-13,total_revenue_usd,1,15396.82,15362.2505,9594.4104,20614.29,11019.8796,71.73,0.23,NORMAL,False,0,,
2024-07-14,total_revenue_usd,1,15248.06,15167.3477,9552.4285,20791.0145,11238.586,74.1,0.53,NORMAL,False,0,,
2024-07-15,total_revenue_usd,1,14783.79,15057.8175,9640.1896,20855.9055,11215.7159,74.48,-1.82,NORMAL,False,0,,
2024-07-16,total_revenue_usd,1,15020.97,14917.1478,9589.5591,20730.0595,11140.5004,74.68,0.7,NORMAL,False,0,,
2024-07-17,total_revenue_usd,1,15204.92,14984.4025,9057.0243,20675.8446,11618.8202,77.54,1.47,NORMAL,False,0,,
2024-07-18,total_revenue_usd,1,15694.73,15441.705,10229.1066,20707.0949,10477.9883,67.86,1.64,NORMAL,False,0,,
2024-07-19,total_revenue_usd,1,15926.5,16582.6367,11188.5916,22334.4009,11145.8093,67.21,-3.96,NORMAL,False,0,,
2024-07-20,total_revenue_usd,1,15211.53,14915.2802,9581.9831,20631.7716,11049.7884,74.08,1.99,NORMAL,False,0,,
2024-07-21,total_revenue_usd,1,15372.67,15035.0119,9808.2069,20527.4135,10719.2066,71.29,2.25,NORMAL,False,0,,
2024-07-22,total_revenue_usd,1,14945.59,14939.871,9429.4532,20344.288,10914.8348,73.06,0.04,NORMAL,False,0,,
2024-07-23,total_revenue_usd,1,16154.57,15855.7415,10603.2212,21080.2248,10477.0036,66.08,1.88,NORMAL,False,0,,
