date,dimension_name,dimension_value,kpi_name,kpi_value
2024-01-07,marketing_channel,email,total_spend_usd,1820.74
2024-01-07,marketing_channel,affiliate,total_spend_usd,2360.67
2024-01-07,marketing_channel,display,total_spend_usd,118.39
2024-01-08,marketing_channel,paid_search,total_spend_usd,2792.63
2024-01-08,marketing_channel,social,total_spend_usd,3271.88
2024-01-08,marketing_channel,email,total_spend_usd,1799.83
2024-01-08,marketing_channel,affiliate,total_spend_usd,2096.42
2024-01-08,marketing_channel,display,total_spend_usd,1211.61
2024-01-09,marketing_channel,paid_search,total_spend_usd,4416.58
2024-01-09,marketing_channel,social,total_spend_usd,1752.54
2024-01-09,marketing_channel,email,total_spend_usd,2095.45
2024-01-09,marketing_channel,affiliate,total_spend_usd,2263.49
2024-01-09,marketing_channel,display,total_spend_usd,1749.08
2024-01-10,marketing_channel,paid_search,total_spend_usd,5828.05
2024-01-10,marketing_channel,social,total_spend_usd,1661.17
2024-01-10,marketing_channel,email,total_spend_usd,1497.83
2024-01-10,marketing_channel,affiliate,total_spend_usd,2896.39
2024-01-10,marketing_channel,display,total_spend_usd,808.74
2024-01-11,marketing_channel,paid_search,total_spend_usd,4360.45
2024-01-11,marketing_channel,social,total_spend_usd,2055.8
2024-01-11,marketing_channel,email,total_spend_usd,1461.09
2024-01-11,marketing_channel,affiliate,total_spend_usd,2864.09
2024-01-11,marketing_channel,display,total_spend_usd,1398.91
2024-01-12,marketing_channel,paid_search,total_spend_usd,3260.13
2024-01-12,marketing_channel,social,total_spend_usd,3118.2
2024-01-12,marketing_channel,email,total_spend_usd,2690.84
2024-01-12,marketing_channel,affiliate,total_spend_usd,3851.89
2024-01-12,marketing_channel,display,total_spend_usd,193.48
2024-01-13,marketing_channel,paid_search,total_spend_usd,3455.01
2024-01-13,marketing_channel,social,total_spend_usd,3317.12
2024-01-13,marketing_channel,email,total_spend_usd,3722.87
2024-01-13,marketing_channel,affiliate,total_spend_usd,522.83
2024-01-13,marketing_channel,display,total_spend_usd,351.88
2024-01-14,marketing_channel,paid_search,total_spend_usd,4585.96
2024-01-14,marketing_channel,social,total_spend_usd,961.59
2024-01-14,marketing_channel,email,total_spend_usd,2278.94
2024-01-14,marketing_channel,affiliate,total_spend_usd,3871.86
2024-01-14,marketing_channel,display,total_spend_usd,931.23
2024-01-15,marketing_channel,paid_search,total_spend_usd,2071.41
2024-01-15,marketing_channel,social,total_spend_usd,2851.69
2024-01-15,marketing_channel,email,total_spend_usd,2399.5
2024-01-15,marketing_channel,affiliate,total_spend_usd,4261.62
2024-01-15,marketing_channel,display,total_spend_usd,976.58
2024-01-16,marketing_channel,paid_search,total_spend_usd,2855.8
2024-01-16,marketing_channel,social,total_spend_usd,4600.74
2024-01-16,marketing_channel,email,total_spend_usd,4000.24
2024-01-16,marketing_channel,affiliate,total_spend_usd,1305.1
2024-01-16,marketing_channel,display,total_spend_usd,336.79
2024-01-17,marketing_channel,paid_search,total_spend_usd,6560.23
2024-01-17,marketing_channel,social,total_spend_usd,3024.26
2024-01-17,marketing_channel,email,total_spend_usd,2608.17
2024-01-17,marketing_channel,affiliate,total_spend_usd,745.53
2024-01-17,marketing_channel,display,total_spend_usd,225.59
2024-01-18,marketing_channel,paid_search,total_spend_usd,3274.5
2024-01-18,marketing_channel,social,total_spend_usd,1282.58
2024-01-18,marketing_channel,email,total_spend_usd,5078.92
2024-01-18,marketing_channel,affiliate,total_spend_usd,1093.6
2024-01-18,marketing_channel,display,total_spend_usd,2256.73
2024-01-19,marketing_channel,paid_search,total_spend_usd,3378.92
2024-01-19,marketing_channel,social,total_spend_usd,3554.85
2024-01-19,marketing_channel,email,total_spend_usd,2477.4
2024-01-19,marketing_channel,affiliate,total_spend_usd,295.71
2024-01-19,marketing_channel,display,total_spend_usd,3050.05
2024-01-20,marketing_channel,paid_search,total_spend_usd,3748.6
2024-01-20,marketing_channel,social,total_spend_usd,1595.73
2024-01-20,marketing_channel,email,total_spend_usd,3517.4
2024-01-20,marketing_channel,affiliate,total_spend_usd,1330.43
2024-01-20,marketing_channel,display,total_spend_usd,1111.78
2024-01-21,marketing_channel,paid_search,total_spend_usd,6228.11
2024-01-21,marketing_channel,social,total_spend_usd,1040.58
2024-01-21,marketing_channel,email,total_spend_usd,1840.47
2024-01-21,marketing_channel,affiliate,total_spend_usd,777.88
2024-01-21,marketing_channel,display,total_spend_usd,2468.63
2024-01-22,marketing_channel,paid_search,total_spend_usd,3929.81
2024-01-22,marketing_channel,social,total_spend_usd,3469.91
2024-01-22,marketing_channel,email,total_spend_usd,1708.0
2024-01-22,marketing_channel,affiliate,total_spend_usd,1749.84
2024-01-22,marketing_channel,display,total_spend_usd,575.99
2024-01-23,marketing_channel,paid_search,total_spend_usd,2674.61
2024-01-23,marketing_channel,social,total_spend_usd,2262.72
2024-01-23,marketing_channel,email,total_spend_usd,1698.26
2024-01-23,marketing_channel,affiliate,total_spend_usd,4289.67
2024-01-23,marketing_channel,display,total_spend_usd,175.0
2024-01-24,marketing_channel,paid_search,total_spend_usd,3125.17
2024-01-24,marketing_channel,social,total_spend_usd,5403.03
2024-01-24,marketing_channel,email,total_spend_usd,2202.64
2024-01-24,marketing_channel,affiliate,total_spend_usd,134.38
2024-01-24,marketing_channel,display,total_spend_usd,276.12
2024-01-25,marketing_channel,paid_search,total_spend_usd,7605.48
2024-01-25,marketing_channel,social,total_spend_usd,1333.24
2024-01-25,marketing_channel,email,total_spend_usd,459.76
2024-01-25,marketing_channel,affiliate,total_spend_usd,3826.96
2024-01-25,marketing_channel,display,total_spend_usd,126.94
2024-01-26,marketing_channel,paid_search,total_spend_usd,6150.39
2024-01-26,marketing_channel,social,total_spend_usd,1172.72
2024-01-26,marketing_channel,email,total_spend_usd,2785.19
2024-01-26,marketing_channel,affiliate,total_spend_usd,501.63
2024-01-26,marketing_channel,display,total_spend_usd,564.25
2024-01-27,marketing_channel,paid_search,total_spend_usd,4038.18
2024-01-27,marketing_channel,social,total_spend_usd,2614.56
2024-01-27,marketing_channel,email,total_spend_usd,2674.79
2024-01-27,marketing_channel,affiliate,total_spend_usd,1846.35
2024-01-27,marketing_channel,display,total_spend_usd,890.04
2024-01-28,marketing_channel,paid_search,total_spend_usd,4265.73
2024-01-28,marketing_channel,social,total_spend_usd,1905.16
2024-01-28,marketing_channel,email,total_spend_usd,2127.1
2024-01-28,marketing_channel,affiliate,total_spend_usd,3656.53
2024-01-28,marketing_channel,display,total_spend_usd,281.85
2024-01-29,marketing_channel,paid_search,total_spend_usd,3712.2
2024-01-29,marketing_channel,social,total_spend_usd,4120.11
2024-01-29,marketing_channel,email,total_spend_usd,2374.51
2024-01-29,marketing_channel,affiliate,total_spend_usd,1951.33
2024-01-29,marketing_channel,display,total_spend_usd,127.44
2024-01-30,marketing_channel,paid_search,total_spend_usd,4067.12
2024-01-30,marketing_channel,social,total_spend_usd,2138.18
2024-01-30,marketing_channel,email,total_spend_usd,1675.45
2024-01-30,marketing_channel,affiliate,total_spend_usd,2994.58
2024-01-30,marketing_channel,display,total_spend_usd,489.06
2024-01-31,marketing_channel,paid_search,total_spend_usd,4356.26
2024-01-31,marketing_channel,social,total_spend_usd,847.18
2024-01-31,marketing_channel,email,total_spend_usd,5130.89
2024-01-31,marketing_channel,affiliate,total_spend_usd,2162.54
2024-01-31,marketing_channel,display,total_spend_usd,630.44
2024-02-01,marketing_channel,paid_search,total_spend_usd,2415.55
2024-02-01,marketing_channel,social,total_spend_usd,2644.42
2024-02-01,marketing_channel,email,total_spend_usd,2918.4
2024-02-01,marketing_channel,affiliate,total_spend_usd,2726.93
2024-02-01,marketing_channel,display,total_spend_usd,1083.17
2024-02-02,marketing_channel,paid_search,total_spend_usd,3676.56
2024-02-02,marketing_channel,social,total_spend_usd,4058.3
2024-02-02,marketing_channel,email,total_spend_usd,3018.59
2024-02-02,marketing_channel,affiliate,total_spend_usd,1127.55
2024-02-02,marketing_channel,display,total_spend_usd,1284.96
2024-02-03,marketing_channel,paid_search,total_spend_usd,5631.47
2024-02-03,marketing_channel,social,total_spend_usd,2760.11
2024-02-03,marketing_channel,email,total_spend_usd,1597.47
2024-02-03,marketing_channel,affiliate,total_spend_usd,1995.83
2024-02-03,marketing_channel,display,total_spend_usd,187.71
2024-02-04,marketing_channel,paid_search,total_spend_usd,2532.9
2024-02-04,marketing_channel,social,total_spend_usd,3802.06
2024-02-04,marketing_channel,email,total_spend_usd,3578.24
2024-02-04,marketing_channel,affiliate,total_spend_usd,1762.97
2024-02-04,marketing_channel,display,total_spend_usd,1238.79
2024-02-05,marketing_channel,paid_search,total_spend_usd,1079.19
2024-02-05,marketing_channel,social,total_spend_usd,3095.42
2024-02-05,marketing_channel,email,total_spend_usd,3928.89
2024-02-05,marketing_channel,affiliate,total_spend_usd,1838.35
2024-02-05,marketing_channel,display,total_spend_usd,1247.95
2024-02-06,marketing_channel,paid_search,total_spend_usd,5162.95
2024-02-06,marketing_channel,social,total_spend_usd,3732.65
2024-02-06,marketing_channel,email,total_spend_usd,2304.23
2024-02-06,marketing_channel,affiliate,total_spend_usd,1876.87
2024-02-06,marketing_channel,display,total_spend_usd,196.56
2024-02-07,marketing_channel,paid_search,total_spend_usd,5332.18
2024-02-07,marketing_channel,social,total_spend_usd,1252.45
2024-02-07,marketing_channel,email,total_spend_usd,2549.29
2024-02-07,marketing_channel,affiliate,total_spend_usd,2216.9
2024-02-07,marketing_channel,display,total_spend_usd,1133.36
2024-02-08,marketing_channel,paid_search,total_spend_usd,8307.16
2024-02-08,marketing_channel,social,total_spend_usd,611.43
2024-02-08,marketing_channel,email,total_spend_usd,1364.71
2024-02-08,marketing_channel,affiliate,total_spend_usd,2536.5
2024-02-08,marketing_channel,display,total_spend_usd,100.03
2024-02-09,marketing_channel,paid_search,total_spend_usd,3053.31
2024-02-09,marketing_channel,social,total_spend_usd,4074.01
2024-02-09,marketing_channel,email,total_spend_usd,2506.58
2024-02-09,marketing_channel,affiliate,total_spend_usd,1906.32
2024-02-09,marketing_channel,display,total_spend_usd,911.04
2024-02-10,marketing_channel,paid_search,total_spend_usd,4970.89
2024-02-10,marketing_channel,social,total_spend_usd,2075.66
2024-02-10,marketing_channel,email,total_spend_usd,2740.96
2024-02-10,marketing_channel,affiliate,total_spend_usd,949.52
2024-02-10,marketing_channel,display,total_spend_usd,586.36
2024-02-11,marketing_channel,paid_search,total_spend_usd,6739.52
2024-02-11,marketing_channel,social,total_spend_usd,1480.74
2024-02-11,marketing_channel,email,total_spend_usd,368.93
2024-02-11,marketing_channel,affiliate,total_spend_usd,2480.37
2024-02-11,marketing_channel,display,total_spend_usd,1025.3
2024-02-12,marketing_channel,paid_search,total_spend_usd,7509.45
2024-02-12,marketing_channel,social,total_spend_usd,1931.15
2024-02-12,marketing_channel,email,total_spend_usd,2220.53
2024-02-12,marketing_channel,affiliate,total_spend_usd,1398.93
2024-02-12,marketing_channel,display,total_spend_usd,374.03
2024-02-13,marketing_channel,paid_search,total_spend_usd,3779.95
2024-02-13,marketing_channel,social,total_spend_usd,6059.67
2024-02-13,marketing_channel,email,total_spend_usd,1165.8
2024-02-13,marketing_channel,affiliate,total_spend_usd,629.83
2024-02-13,marketing_channel,display,total_spend_usd,886.63
2024-02-14,marketing_channel,paid_search,total_spend_usd,6184.53
2024-02-14,marketing_channel,social,total_spend_usd,2143.58
2024-02-14,marketing_channel,email,total_spend_usd,1474.44
2024-02-14,marketing_channel,affiliate,total_spend_usd,1061.87
2024-02-14,marketing_channel,display,total_spend_usd,1061.81
2024-02-15,marketing_channel,paid_search,total_spend_usd,2924.98
2024-02-15,marketing_channel,social,total_spend_usd,4039.36
2024-02-15,marketing_channel,email,total_spend_usd,3439.0
2024-02-15,marketing_channel,affiliate,total_spend_usd,915.84
2024-02-15,marketing_channel,display,total_spend_usd,2961.35
2024-02-16,marketing_channel,paid_search,total_spend_usd,3814.87
2024-02-16,marketing_channel,social,total_spend_usd,4375.18
2024-02-16,marketing_channel,email,total_spend_usd,2443.19
2024-02-16,marketing_channel,affiliate,total_spend_usd,1414.46
2024-02-16,marketing_channel,display,total_spend_usd,52.13
2024-02-17,marketing_channel,paid_search,total_spend_usd,2730.08
2024-02-17,marketing_channel,social,total_spend_usd,2798.49
2024-02-17,marketing_channel,email,total_spend_usd,4734.58
2024-02-17,marketing_channel,affiliate,total_spend_usd,1859.97
2024-02-17,marketing_channel,display,total_spend_usd,605.4
2024-02-18,marketing_channel,paid_search,total_spend_usd,5073.54
2024-02-18,marketing_channel,social,total_spend_usd,4570.37
2024-02-18,marketing_channel,email,total_spend_usd,2115.14
2024-02-18,marketing_channel,affiliate,total_spend_usd,1385.65
2024-02-18,marketing_channel,display,total_spend_usd,754.31
2024-02-19,marketing_channel,paid_search,total_spend_usd,4462.04
2024-02-19,marketing_channel,social,total_spend_usd,2019.62
2024-02-19,marketing_channel,email,total_spend_usd,1400.31
2024-02-19,marketing_channel,affiliate,total_spend_usd,2179.41
2024-02-19,marketing_channel,display,total_spend_usd,2160.79
2024-02-20,marketing_channel,paid_search,total_spend_usd,4090.79
2024-02-20,marketing_channel,social,total_spend_usd,2731.65
2024-02-20,marketing_channel,email,total_spend_usd,621.56
2024-02-20,marketing_channel,affiliate,total_spend_usd,3622.88
2024-02-20,marketing_channel,display,total_spend_usd,336.65
2024-02-21,marketing_channel,paid_search,total_spend_usd,7726.68
2024-02-21,marketing_channel,social,total_spend_usd,1538.25
2024-02-21,marketing_channel,email,total_spend_usd,522.56
2024-02-21,marketing_channel,affiliate,total_spend_usd,985.23
2024-02-21,marketing_channel,display,total_spend_usd,1134.23
2024-02-22,marketing_channel,paid_search,total_spend_usd,3855.59
2024-02-22,marketing_channel,social,total_spend_usd,3153.57
2024-02-22,marketing_channel,email,total_spend_usd,809.33
2024-02-22,marketing_channel,affiliate,total_spend_usd,2207.77
2024-02-22,marketing_channel,display,total_spend_usd,1730.26
2024-02-23,marketing_channel,paid_search,total_spend_usd,7505.18
2024-02-23,marketing_channel,social,total_spend_usd,3302.67
2024-02-23,marketing_channel,email,total_spend_usd,1786.4
2024-02-23,marketing_channel,affiliate,total_spend_usd,832.92
2024-02-23,marketing_channel,display,total_spend_usd,61.99
2024-02-24,marketing_channel,paid_search,total_spend_usd,5755.76
2024-02-24,marketing_channel,social,total_spend_usd,945.49
2024-02-24,marketing_channel,email,total_spend_usd,1134.13
2024-02-24,marketing_channel,affiliate,total_spend_usd,2696.03
2024-02-24,marketing_channel,display,total_spend_usd,982.69
2024-02-25,marketing_channel,paid_search,total_spend_usd,4425.52
2024-02-25,marketing_channel,social,total_spend_usd,4026.9
2024-02-25,marketing_channel,email,total_spend_usd,2751.69
2024-02-25,marketing_channel,affiliate,total_spend_usd,1526.05
2024-02-25,marketing_channel,display,total_spend_usd,648.08
2024-02-26,marketing_channel,paid_search,total_spend_usd,4778.39
2024-02-26,marketing_channel,social,total_spend_usd,2221.92
2024-02-26,marketing_channel,email,total_spend_usd,2666.06
2024-02-26,marketing_channel,affiliate,total_spend_usd,1927.45
2024-02-26,marketing_channel,display,total_spend_usd,1275.67
2024-02-27,marketing_channel,paid_search,total_spend_usd,6427.48
2024-02-27,marketing_channel,social,total_spend_usd,2796.1
2024-02-27,marketing_channel,email,total_spend_usd,3275.16
2024-02-27,marketing_channel,affiliate,total_spend_usd,285.01
2024-02-27,marketing_channel,display,total_spend_usd,1013.22
2024-02-28,marketing_channel,paid_search,total_spend_usd,3743.94
2024-02-28,marketing_channel,social,total_spend_usd,4569.53
2024-02-28,marketing_channel,email,total_spend_usd,1592.26
2024-02-28,marketing_channel,affiliate,total_spend_usd,797.03
2024-02-28,marketing_channel,display,total_spend_usd,1201.16
2024-02-29,marketing_channel,paid_search,total_spend_usd,2785.81
2024-02-29,marketing_channel,social,total_spend_usd,3932.52
2024-02-29,marketing_channel,email,total_spend_usd,1145.21
2024-02-29,marketing_channel,affiliate,total_spend_usd,5042.21
2024-02-29,marketing_channel,display,total_spend_usd,537.35
2024-03-01,marketing_channel,paid_search,total_spend_usd,2430.31
2024-03-01,marketing_channel,social,total_spend_usd,2387.02
2024-03-01,marketing_channel,email,total_spend_usd,2893.34
2024-03-01,marketing_channel,affiliate,total_spend_usd,2050.54
2024-03-01,marketing_channel,display,total_spend_usd,2513.76
2024-03-02,marketing_channel,paid_search,total_spend_usd,4366.64
2024-03-02,marketing_channel,social,total_spend_usd,6040.77
2024-03-02,marketing_channel,email,total_spend_usd,903.82
2024-03-02,marketing_channel,affiliate,total_spend_usd,644.71
2024-03-02,marketing_channel,display,total_spend_usd,122.62
2024-03-03,marketing_channel,paid_search,total_spend_usd,3452.32
2024-03-03,marketing_channel,social,total_spend_usd,5084.17
2024-03-03,marketing_channel,email,total_spend_usd,1846.53
2024-03-03,marketing_channel,affiliate,total_spend_usd,1029.74
2024-03-03,marketing_channel,display,total_spend_usd,1181.62
2024-03-04,marketing_channel,paid_search,total_spend_usd,5421.36
2024-03-04,marketing_channel,social,total_spend_usd,2434.39
2024-03-04,marketing_channel,email,total_spend_usd,1169.91
2024-03-04,marketing_channel,affiliate,total_spend_usd,3960.67
2024-03-04,marketing_channel,display,total_spend_usd,486.26
2024-03-05,marketing_channel,paid_search,total_spend_usd,3030.63
2024-03-05,marketing_channel,social,total_spend_usd,2189.46
2024-03-05,marketing_channel,email,total_spend_usd,2653.3
2024-03-05,marketing_channel,affiliate,total_spend_usd,212.87
2024-03-05,marketing_channel,display,total_spend_usd,3220.13
2024-03-06,marketing_channel,paid_search,total_spend_usd,3468.43
2024-03-06,marketing_channel,social,total_spend_usd,3863.25
2024-03-06,marketing_channel,email,total_spend_usd,893.28
2024-03-06,marketing_channel,affiliate,total_spend_usd,1381.19
2024-03-06,marketing_channel,display,total_spend_usd,3278.83
2024-03-07,marketing_channel,paid_search,total_spend_usd,6541.1
2024-03-07,marketing_channel,social,total_spend_usd,3142.25
2024-03-07,marketing_channel,email,total_spend_usd,1009.33
2024-03-07,marketing_channel,affiliate,total_spend_usd,2366.07
2024-03-07,marketing_channel,display,total_spend_usd,36.09
2024-03-08,marketing_channel,paid_search,total_spend_usd,4074.43
2024-03-08,marketing_channel,social,total_spend_usd,4194.05
2024-03-08,marketing_channel,email,total_spend_usd,1030.23
2024-03-08,marketing_channel,affiliate,total_spend_usd,1181.1
2024-03-08,marketing_channel,display,total_spend_usd,2338.1
2024-03-09,marketing_channel,paid_search,total_spend_usd,1901.76
2024-03-09,marketing_channel,social,total_spend_usd,2830.8
2024-03-09,marketing_channel,email,total_spend_usd,4761.25
2024-03-09,marketing_channel,affiliate,total_spend_usd,1081.0
2024-03-09,marketing_channel,display,total_spend_usd,1017.39
2024-03-10,marketing_channel,paid_search,total_spend_usd,5783.15
2024-03-10,marketing_channel,social,total_spend_usd,1874.65
2024-03-10,marketing_channel,email,total_spend_usd,2929.51
2024-03-10,marketing_channel,affiliate,total_spend_usd,685.94
2024-03-10,marketing_channel,display,total_spend_usd,836.68
2024-03-11,marketing_channel,paid_search,total_spend_usd,6512.18
2024-03-11,marketing_channel,social,total_spend_usd,1866.56
2024-03-11,marketing_channel,email,total_spend_usd,344.82
2024-03-11,marketing_channel,affiliate,total_spend_usd,544.51
2024-03-11,marketing_channel,display,total_spend_usd,2101.97
2024-03-12,marketing_channel,paid_search,total_spend_usd,2764.09
2024-03-12,marketing_channel,social,total_spend_usd,5353.28
2024-03-12,marketing_channel,email,total_spend_usd,1340.6
2024-03-12,marketing_channel,affiliate,total_spend_usd,1131.39
2024-03-12,marketing_channel,display,total_spend_usd,795.65
2024-03-13,marketing_channel,paid_search,total_spend_usd,4053.48
2024-03-13,marketing_channel,social,total_spend_usd,4165.35
2024-03-13,marketing_channel,email,total_spend_usd,1152.53
2024-03-13,marketing_channel,affiliate,total_spend_usd,1480.79
2024-03-13,marketing_channel,display,total_spend_usd,1068.35
2024-03-14,marketing_channel,paid_search,total_spend_usd,2127.54
2024-03-14,marketing_channel,social,total_spend_usd,3017.65
2024-03-14,marketing_channel,email,total_spend_usd,4811.4
2024-03-14,marketing_channel,affiliate,total_spend_usd,722.58
2024-03-14,marketing_channel,display,total_spend_usd,2064.66
2024-03-15,marketing_channel,paid_search,total_spend_usd,4999.53
2024-03-15,marketing_channel,social,total_spend_usd,3172.14
2024-03-15,marketing_channel,email,total_spend_usd,3326.1
2024-03-15,marketing_channel,affiliate,total_spend_usd,200.07
2024-03-15,marketing_channel,display,total_spend_usd,1742.57
2024-03-16,marketing_channel,paid_search,total_spend_usd,2554.2
2024-03-16,marketing_channel,social,total_spend_usd,3085.04
2024-03-16,marketing_channel,email,total_spend_usd,5831.84
2024-03-16,marketing_channel,affiliate,total_spend_usd,908.46
2024-03-16,marketing_channel,display,total_spend_usd,751.24
2024-03-17,marketing_channel,paid_search,total_spend_usd,2057.74
2024-03-17,marketing_channel,social,total_spend_usd,5428.37
2024-03-17,marketing_channel,email,total_spend_usd,982.05
2024-03-17,marketing_channel,affiliate,total_spend_usd,1640.8
2024-03-17,marketing_channel,display,total_spend_usd,1807.63
2024-03-18,marketing_channel,paid_search,total_spend_usd,4498.67
2024-03-18,marketing_channel,social,total_spend_usd,2724.53
2024-03-18,marketing_channel,email,total_spend_usd,1870.7
2024-03-18,marketing_channel,affiliate,total_spend_usd,265.77
2024-03-18,marketing_channel,display,total_spend_usd,2452.67
2024-03-19,marketing_channel,paid_search,total_spend_usd,5162.25
2024-03-19,marketing_channel,social,total_spend_usd,3225.14
2024-03-19,marketing_channel,email,total_spend_usd,1172.21
2024-03-19,marketing_channel,affiliate,total_spend_usd,1445.19
2024-03-19,marketing_channel,display,total_spend_usd,768.89
2024-03-20,marketing_channel,paid_search,total_spend_usd,6634.49
2024-03-20,marketing_channel,social,total_spend_usd,2263.51
2024-03-20,marketing_channel,email,total_spend_usd,1803.72
2024-03-20,marketing_channel,affiliate,total_spend_usd,334.17
2024-03-20,marketing_channel,display,total_spend_usd,224.6
2024-03-21,marketing_channel,paid_search,total_spend_usd,4527.17
2024-03-21,marketing_channel,social,total_spend_usd,784.49
2024-03-21,marketing_channel,email,total_spend_usd,3425.48
2024-03-21,marketing_channel,affiliate,total_spend_usd,2280.56
2024-03-21,marketing_channel,display,total_spend_usd,216.78
2024-03-22,marketing_channel,paid_search,total_spend_usd,4339.13
2024-03-22,marketing_channel,social,total_spend_usd,4847.52
2024-03-22,marketing_channel,email,total_spend_usd,1863.14
2024-03-22,marketing_channel,affiliate,total_spend_usd,844.28
2024-03-22,marketing_channel,display,total_spend_usd,524.71
2024-03-23,marketing_channel,paid_search,total_spend_usd,5443.97
2024-03-23,marketing_channel,social,total_spend_usd,2358.43
2024-03-23,marketing_channel,email,total_spend_usd,2041.97
2024-03-23,marketing_channel,affiliate,total_spend_usd,1804.8
2024-03-23,marketing_channel,display,total_spend_usd,486.5
2024-03-24,marketing_channel,paid_search,total_spend_usd,3133.69
2024-03-24,marketing_channel,social,total_spend_usd,1135.35
2024-03-24,marketing_channel,email,total_spend_usd,3081.11
2024-03-24,marketing_channel,affiliate,total_spend_usd,3949.39
2024-03-24,marketing_channel,display,total_spend_usd,1462.61
2024-03-25,marketing_channel,paid_search,total_spend_usd,2324.61
2024-03-25,marketing_channel,social,total_spend_usd,1820.58
2024-03-25,marketing_channel,email,total_spend_usd,1790.18
2024-03-25,marketing_channel,affiliate,total_spend_usd,4133.22
2024-03-25,marketing_channel,display,total_spend_usd,3405.21
2024-03-26,marketing_channel,paid_search,total_spend_usd,4748.02
2024-03-26,marketing_channel,social,total_spend_usd,1753.95
2024-03-26,marketing_channel,email,total_spend_usd,5721.6
2024-03-26,marketing_channel,affiliate,total_spend_usd,366.64
2024-03-26,marketing_channel,display,total_spend_usd,273.57
2024-03-27,marketing_channel,paid_search,total_spend_usd,5228.17
2024-03-27,marketing_channel,social,total_spend_usd,2866.37
2024-03-27,marketing_channel,email,total_spend_usd,2357.27
2024-03-27,marketing_channel,affiliate,total_spend_usd,412.71
2024-03-27,marketing_channel,display,total_spend_usd,589.09
2024-03-28,marketing_channel,paid_search,total_spend_usd,4198.49
2024-03-28,marketing_channel,social,total_spend_usd,1767.71
2024-03-28,marketing_channel,email,total_spend_usd,2163.68
2024-03-28,marketing_channel,affiliate,total_spend_usd,2175.46
2024-03-28,marketing_channel,display,total_spend_usd,2056.57
2024-03-29,marketing_channel,paid_search,total_spend_usd,2206.94
2024-03-29,marketing_channel,social,total_spend_usd,4157.57
2024-03-29,marketing_channel,email,total_spend_usd,3064.11
2024-03-29,marketing_channel,affiliate,total_spend_usd,2152.49
2024-03-29,marketing_channel,display,total_spend_usd,231.81
2024-03-30,marketing_channel,paid_search,total_spend_usd,2763.38
2024-03-30,marketing_channel,social,total_spend_usd,6042.21
2024-03-30,marketing_channel,email,total_spend_usd,1468.41
2024-03-30,marketing_channel,affiliate,total_spend_usd,987.84
2024-03-30,marketing_channel,display,total_spend_usd,585.27
2024-03-31,marketing_channel,paid_search,total_spend_usd,3622.09
2024-03-31,marketing_channel,social,total_spend_usd,4450.79
2024-03-31,marketing_channel,email,total_spend_usd,3408.85
2024-03-31,marketing_channel,affiliate,total_spend_usd,1316.05
2024-03-31,marketing_channel,display,total_spend_usd,413.42
2024-04-01,marketing_channel,paid_search,total_spend_usd,3783.11
2024-04-01,marketing_channel,social,total_spend_usd,3027.08
2024-04-01,marketing_channel,email,total_spend_usd,1380.45
2024-04-01,marketing_channel,affiliate,total_spend_usd,1917.89
2024-04-01,marketing_channel,display,total_spend_usd,1833.88
2024-04-02,marketing_channel,paid_search,total_spend_usd,5899.75
2024-04-02,marketing_channel,social,total_spend_usd,4410.35
2024-04-02,marketing_channel,email,total_spend_usd,1455.47
2024-04-02,marketing_channel,affiliate,total_spend_usd,1078.57
2024-04-02,marketing_channel,display,total_spend_usd,481.27
